Species,Museum,Catalog,ID,TL,SVL,TAL,HL,HW,HH,HE,HP,HN,MBW,MBH,CW,CH,Ven,SC,MID,PO,SO,SL,IL,IOS,Longitude,Latitude,Stage
P_nasutum,KU,30987,P_nasutum_30987,5.929589143,5.783825182,3.88693137,3.011425922,2.581277848,2.345648594,2.610246824,2.755139253,2.899310033,2.320915507,2.558649719,1.706466387,1.679811123,140,36,23,2,1,9,12,6,-83.951798,9.874838,juvenile
P_nasutum,UTA,31057,P_nasutum_31057,6.023447593,5.880532986,3.88357047,3.025793538,2.792464315,2.329588964,2.589880235,2.788938111,2.904750856,2.262144106,2.229247389,1.778871263,1.691402411,139,33,21,3,1,9,12,7,-83.39872,10.09238,adult
P_nasutum,KU,34005,P_nasutum_34005,5.869296913,5.733341277,3.812431272,2.995908025,2.685434333,2.086141202,2.623332266,2.791141487,2.898982207,2.242508932,2.152561809,1.631471065,1.527905192,142,35,23,2,1,9,12,6,-83.65217,9.89363,juvenile
P_nasutum,KU,34635,P_nasutum_34635,5.805134969,5.690359454,3.643202454,3.094538065,2.60359,2.258645192,2.696088763,2.870427534,3.001162323,2.172033634,2.531411561,1.52001573,1.620246085,135,28,23,2,1,10,12,6,-83.65217,9.89363,adult
P_nasutum,KU,34636,P_nasutum_34636,6.249975242,6.156978986,3.514529434,3.126904583,2.683359086,2.308749402,2.74302059,2.943290196,3.067140728,2.365218989,2.176694498,1.358375894,1.478522941,138,25,23,3,3,11,12,8,-83.65217,9.89363,juvenile
P_nasutum,KU,34637,P_nasutum_34637,6.226536669,6.12905021,3.555730872,3.053165938,2.588436196,2.466944408,2.666403042,2.862122401,2.971110137,2.230817535,2.390363022,1.668006881,1.711407708,142,27,23,2,1,9,12,9,-83.65217,9.89363,adult
P_nasutum,KU,34638,P_nasutum_34638,5.948034989,5.840641657,3.603167497,3.152643315,2.699980731,2.788385953,2.79990455,2.938546713,3.08772445,2.197942743,2.527065153,1.512426922,1.792885805,135,27,23,1,1,9,11,8,-83.6833,9.9,juvenile
P_nasutum,KU,34876,P_nasutum_34876,5.293304825,5.153291594,3.747866548,3.158451184,2.594876979,2.309028048,2.792182736,2.990026384,3.129647162,2.307272063,2.553522275,1.641382622,1.459070338,135,31,23,2,1,9,10,6,-83.6833,9.9,juvenile
P_nasutum,KU,34879,P_nasutum_34879,6.184148891,6.070737728,3.692445076,3.11668572,2.539987519,2.291224565,2.733968298,2.911308101,3.015903466,2.252869558,2.178706845,1.633201917,1.440767025,142,28,23,2,2,9,12,6,-83.6833,9.9,juvenile
P_nasutum,KU,34880,P_nasutum_34880,6.146329258,6.03068526,3.704806505,3.154204172,2.693344625,2.334209917,2.763027282,2.919027254,3.034169878,2.297561926,2.036472471,1.546013581,1.429118646,140,30,23,3,1,9,12,9,-89.608226,17.223938,juvenile
P_nasutum,UTA,35015,P_nasutum_35015,5.96870756,5.814130532,3.947586557,3.053495799,2.548919215,1.911037635,2.710207855,2.900893502,3.003615638,2.16122749,2.224551721,1.698672906,1.429265426,136,33,23,2,1,9,11,9,-83.6833,9.9,adult
P_nasutum,KU,35735,P_nasutum_35735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,-82.9333,9.5667,juvenile
P_nasutum,KU,35736,P_nasutum_35736,5.752572639,5.638354669,3.630211717,3.137054938,2.834277595,2.190992057,2.804369593,2.985379612,3.089065789,2.418355967,2.335876065,1.61940245,1.563339417,140,28,23,2,1,10,12,8,-84.9667,10.4667,juvenile
P_nasutum,KU,35737,P_nasutum_35737,6.142037406,6.03787092,3.605228675,3.169864638,2.77251886,2.222662681,2.80271645,2.947518365,3.078072196,2.393733697,2.51879362,1.734135041,1.79956805,143,29,23,3,1,11,12,9,-84.9667,10.4667,juvenile
P_nasutum,KU,35738,P_nasutum_35738,5.620400866,5.488937726,3.741274528,3.055782039,2.563513936,2.035465063,2.666086784,2.845749912,2.96717635,2.21886419,2.515589528,1.582735857,1.409864606,138,30,23,2,2,9,11,7,-84.95255,10.50723,juvenile
P_nasutum,KU,36693,P_nasutum_36693,5.170483995,5.017279837,3.811851128,3.204415816,2.643940292,2.11021394,2.742825965,2.927087369,3.056681877,2.233880197,2.039758452,1.474735668,1.370304866,136,32,23,2,1,10,10,8,-88.835669,15.471948,adult
P_nasutum,UTA,38211,P_nasutum_38211,5.891644212,5.765191103,3.748190654,2.952441577,2.561106743,1.931685622,2.579900802,2.817356206,2.90330101,2.130972753,1.899396094,1.310527686,1.490081508,143,36,23,2,2,10,10,7,-89.608226,17.223938,adult
P_nasutum,UTA,39207,P_nasutum_39207,5.950642553,5.82008293,3.787562339,3.056679507,2.483595485,2.139520363,2.63245048,2.801179706,2.93535904,2.086775147,2.234048429,1.612136545,1.611633257,138,36,23,2,1,9,10,7,-90.658279,15.898344,juvenile
P_nasutum,UTA,44749,P_nasutum_44749,5.624017506,5.488937726,3.767223033,3.019479332,2.550193092,2.135923995,2.614289492,2.795219103,2.884606827,2.090049303,2.170431027,1.383117523,1.517172795,141,35,23,2,1,9,10,8,-90.943804,17.0516,adult
P_nasutum,UTA,46135,P_nasutum_46135,6.089044875,5.976350909,3.67126405,3.190085836,2.804453493,2.212975142,2.847340342,2.985646912,3.110737375,2.295730613,2.276192888,1.499087141,1.633713705,143,31,23,2,3,10,11,8,-90.943804,17.0516,adult
P_nasutum,UTA,46137,P_nasutum_46137,5.743003188,5.65248918,3.407729186,3.052820791,2.797973279,2.236379893,2.757030069,2.86621853,2.993803894,2.345390703,2.16121572,1.547392665,1.564939696,NA,NA,NA,NA,NA,NA,NA,NA,-89.25442,15.668154,juvenile
P_nasutum,UTA,46909,P_nasutum_46909,5.356586275,5.236441963,3.614648979,3.17429667,2.756999748,2.105668908,2.786707889,2.913818621,3.038983222,2.487865765,2.164226027,1.623069732,1.336799961,143,28,21,2,1,9,12,9,-89.25442,15.668154,adult
P_nasutum,UTA,46910,P_nasutum_46910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.760696,15.830892,juvenile
P_nasutum,UTA,51099,P_nasutum_51099,6.33150185,6.204557763,3.822074545,3.187834441,2.683357216,2.289599701,2.780772529,2.957288855,3.081553754,2.72697948,2.734485482,1.665876225,1.493458506,140,28,23,2,2,10,12,9,-90.209977,16.030581,adult
P_nasutum,KU,55705,P_nasutum_55705,6.06610809,5.918893854,3.917927477,3.050544661,2.533511173,2.268780296,2.661433563,2.817447905,2.950054631,2.357411086,2.259192104,1.712085149,1.611679011,141,36,23,2,2,10,12,7,-80.132047,8.616661,adult
P_nasutum,FMNH,68054,P_nasutum_68054,5.303304908,5.187385806,3.572409479,3.142305542,2.674330781,2.180360344,2.749859607,2.945605831,3.075528161,2.455967925,2.62165659,1.710943338,1.801573898,134,29,25,3,3,10,12,7,-80.127927,8.619461,juvenile
P_nasutum,FMNH,68055,P_nasutum_68055,5.375278408,5.247024072,3.678984847,3.137164304,2.708226169,2.192148543,2.731742652,2.873543404,3.026995944,2.226568496,2.477098826,1.699318787,1.736509453,134,30,23,2,3,10,11,8,-80.137712,8.62014,juvenile
P_nasutum,FMNH,68056,P_nasutum_68056,5.293304825,5.164785974,3.66782384,3.101442751,2.689679201,2.241155585,2.71923733,2.901823026,3.043396112,2.600473392,2.692867358,1.538198386,1.696287616,132,34,21,3,2,9,10,10,-82.397871,9.310993,adult
P_nasutum,KU,80247,P_nasutum_80247,5.723585102,5.602118821,3.683557233,3.149848441,2.648283463,2.281457208,2.71545424,2.883899762,3.009013767,2.357411791,2.375760717,1.348840447,1.42440451,137,31,23,3,2,9,10,9,-82.408428,9.304471,adult
P_nasutum,FMNH,83466,P_nasutum_83466,5.509388337,5.370638028,3.773932785,2.989051168,2.665396013,2.244281105,2.573255083,2.737716699,2.886854734,2.320932851,2.444049165,1.558727701,1.83786271,137,30,23,2,2,9,10,8,-82.401305,9.32878,juvenile
P_nasutum,KU,112597,P_nasutum_112597,5.583496309,5.484796933,3.464800412,2.995213135,2.745409817,2.469832751,2.606747806,2.770075657,2.921846932,2.468311987,2.303737763,1.741923127,1.645853355,140,25,23,2,2,10,12,7,-83.61667,9.95,adult
P_nasutum,KU,140087,P_nasutum_140087,6.263398263,6.148468296,3.717660056,3.138266464,2.329691782,2.261250385,2.766114481,2.951910563,3.044563185,2.459307887,2.685624611,1.648612984,1.588678034,138,30,23,2,1,10,12,8,-82.414608,9.296509,juvenile
P_nasutum,FMNH,153847,P_nasutum_153847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,19,2,1,10,10,6,-80.345549,7.855222,juvenile
P_nasutum,FMNH,153848,P_nasutum_153848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,10,13,7,-82.407187,9.3047,adult
P_nasutum,FMNH,153849,P_nasutum_153849,5.056245805,4.905274778,3.78001113,3.2364722,2.653597066,2.245910108,2.801225193,2.944591966,3.077114301,2.448304195,2.439698568,1.659927402,1.52053381,129,31,21,3,2,9,10,7,-82.418111,9.30422,juvenile
P_nasutum,FMNH,153851,P_nasutum_153851,5.860786223,5.743003188,3.676481888,3.13033027,2.742323447,2.154435275,2.754082205,2.932298054,3.028690184,2.310475981,2.305870076,1.417439004,1.550767124,138,28,21,3,3,10,10,7,-82.404274,9.302783,juvenile
P_nasutum,FMNH,153852,P_nasutum_153852,5.843544417,5.700443573,3.856049781,3.002787706,2.593453316,1.948720156,2.58885954,2.786966464,2.919679454,2.163780824,2.330288235,1.636702096,1.587631212,143,35,23,3,2,9,10,8,-82.405973,9.284575,adult
P_nasutum,FMNH,153999,P_nasutum_153999,5.805134969,5.686975356,3.670601428,3.200517045,2.739837084,2.258871235,2.86514186,3.016597517,3.131918651,2.464519041,2.457151841,1.382814608,1.661574281,142,28,23,3,3,9,11,7,-89.607933,17.214633,juvenile
P_nasutum,KU,157664,P_nasutum_157664,5.973809612,5.857933154,3.679147771,3.171001072,2.799346036,2.12478797,2.751330289,2.945507767,3.082694082,2.640854899,2.644191035,1.523821881,1.588822692,142,30,23,3,2,10,12,8,-89.623567,17.213632,juvenile
P_nasutum,KU,157665,P_nasutum_157665,5.648974238,5.513428746,3.774422981,3.04506704,2.680454656,1.987566395,2.735113269,2.895901396,3.014803678,2.51384757,2.120306801,1.650762924,1.576559845,141,35,23,2,2,9,11,9,-76.414295,3.568226,adult
P_nasutum,FMNH,165478,P_nasutum_165478,5.379897354,5.267858159,3.552501264,3.152433802,2.791530801,2.457729836,2.821201113,2.951507865,3.033569845,2.401464943,2.487334976,1.602153906,1.602357715,129,30,21,2,2,10,12,8,-77.016557,4.07539,adult
P_nasutum,FMNH,165492,P_nasutum_165492,5.342334252,5.209486153,3.706667539,3.204596463,2.737272526,2.414779638,2.724857373,2.882248876,2.993469573,2.460285467,2.366706793,1.613598864,1.617206107,126,31,21,3,3,9,12,7,-77.006257,4.071281,juvenile
P_nasutum,FMNH,165495,P_nasutum_165495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,21,2,3,9,11,8,-77.028917,4.07402,juvenile
P_nasutum,FMNH,165566,P_nasutum_165566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,23,3,3,9,11,7,-77.024453,4.07813,adult
P_nasutum,FMNH,165725,P_nasutum_165725,6.338594078,6.244166901,3.54324802,3.165387922,2.952009234,2.330139462,2.781174019,2.947751071,3.076785118,2.278933052,2.454420063,1.670755827,1.845803202,133,27,23,2,2,10,12,7,-77.005227,4.076417,adult
P_nasutum,FMNH,165726,P_nasutum_165726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,23,3,3,9,11,7,-76.841119,4.032068,juvenile
P_nasutum,FMNH,165893,P_nasutum_165893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,23,2,3,10,13,8,-76.815713,4.0033,adult
P_nasutum,FMNH,165900,P_nasutum_165900,5.673323267,5.568344504,3.537739592,3.073823191,2.83502539,2.407151111,2.724394004,2.896800636,2.998276755,2.512465053,2.140865034,1.560762912,1.623202592,126,30,23,3,3,9,10,8,-83.676252,9.895984,juvenile
P_nasutum,FMNH,179083,P_nasutum_179083,6.192362489,6.079933195,3.68554326,3.144094219,2.799356457,2.22484599,NA,NA,NA,NA,NA,NA,NA,139,28,23,2,2,10,13,7,-89.101739,15.252181,juvenile
P_nasutum,KU,191189,P_nasutum_191189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,2,3,9,10,6,-89.096332,15.251105,adult
P_nasutum,KU,191190,P_nasutum_191190,5.973809612,5.866468057,3.60682711,3.108178265,2.732011992,1.947403053,2.736455947,2.87267452,3.014934458,2.373268062,2.086985569,1.507724954,1.409114539,146,30,23,3,1,9,12,7,-89.093585,15.252181,juvenile
P_nasutum,KU,191191,P_nasutum_191191,5.631211782,5.484796933,3.843415843,3.045041182,2.668195779,1.973249484,2.714699956,2.888990949,2.993632473,2.231848131,2.113600508,1.483908002,1.620153363,139,35,23,3,2,9,10,6,-84.366225,10.317817,juvenile
P_nasutum,FMNH,191789,P_nasutum_191789,5.916202063,5.793013608,3.727554902,3.154285376,2.74496737,2.217672214,2.991534612,3.171550714,3.318535055,2.956628326,3.120479311,2.069427163,2.094413505,149,28,23,2,3,10,12,5,-79.431165,9.124468,adult
P_nasutum,FMNH,216248,P_nasutum_216248,6.295266001,6.186208624,3.67318229,3.070974201,2.582239341,2.302690043,2.488625145,2.636162537,2.739606731,2.07334938,1.682197453,1.432248549,1.109527344,150,30,25,3,2,10,13,6,-79.462064,9.154975,juvenile
P_nasutum,FMNH,216249,P_nasutum_216249,5.924255797,5.789960171,3.809734904,2.965248112,2.514796788,2.166606033,2.653960667,2.787128557,2.915844424,2.276637517,2.425185715,1.54199326,1.495538504,150,33,23,3,2,9,11,6,-79.507382,9.149552,NA
P_nasutum,FMNH,216250,P_nasutum_216250,6.075346031,5.940171253,3.839960656,2.968252317,2.524005967,2.092378731,2.4334723,2.562361974,2.724580854,2.194386881,2.171987631,1.509531683,1.429374554,157,34,23,2,2,9,12,8,-79.586346,9.054632,adult
P_nasutum,FMNH,216252,P_nasutum_216252,5.934894196,5.799092654,3.821848958,3.031067582,2.547041611,2.142072381,3.065664992,3.20271836,3.365859905,2.644056819,2.698131851,1.955516788,1.912618661,154,33,23,2,2,9,11,6,-79.590466,8.969182,adult
P_nasutum,FMNH,216261,P_nasutum_216261,5.945420609,5.80814249,3.83362299,3.002526389,2.605852184,2.021378006,2.639193472,2.758692858,2.92627345,2.325111823,2.397496566,1.818848553,1.676100196,154,32,23,2,2,9,12,8,-85.202118,12.103371,adult
P_ophryomegas,UTA,3400,P_ophryomegas_3400,6.206575927,6.075346031,3.906199008,3.017648772,2.662508966,2.071742959,2.657982245,2.790507682,2.905599695,2.137509542,2.051771985,1.505270848,1.456538259,170,34,25,2,2,10,12,6,-85.328212,10.486129,adult
P_ophryomegas,UTA,14532,P_ophryomegas_14532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87.155109,13.597812,juvenile
P_ophryomegas,UTA,15293,P_ophryomegas_15293,6.656726524,6.536691598,3.880904296,3.081562458,2.677391674,2.011515684,2.758923365,2.899781026,3.014434517,2.221598938,2.398385391,1.608270346,1.566691575,171,37,25,2,1,10,11,8,-89.524935,14.953755,adult
P_ophryomegas,UTA,16102,P_ophryomegas_16102,6.198478716,6.040254711,4.079038114,2.999451906,2.201498824,2.098354766,2.612769254,2.783700983,2.907391133,2.000080788,1.885672282,1.179364794,1.147727771,161,44,25,3,1,10,12,8,-89.524935,14.953755,NA
P_ophryomegas,UTA,16103,P_ophryomegas_16103,6.12905021,5.986452005,3.973668193,2.932895815,2.544910214,1.939613544,2.525017679,2.705124998,2.835531128,2.058204457,1.94892615,1.424274932,1.633468672,170,40,25,2,1,10,11,6,-85.57,14.51,juvenile
P_ophryomegas,LSU,21780,P_ophryomegas_21780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.85710144,14.83810043,adult
P_ophryomegas,LSU,21781,P_ophryomegas_21781,6.144185634,6.013715156,3.892673519,3.032622946,2.494733205,2.040661758,2.640119959,2.840255544,2.949092121,2.726439738,2.286874811,1.651425314,1.544031865,162,35,25,3,1,10,13,9,-85.85710144,14.83810043,adult
P_ophryomegas,LSU,21782,P_ophryomegas_21782,6.056784013,5.916202063,3.951037941,2.931522681,2.429384653,2.121558731,2.526624192,2.683976784,2.831572885,1.990843731,2.303416231,1.442327015,1.56076166,157,40,23,3,1,10,12,6,-89.377352,15.124496,juvenile
P_ophryomegas,UTA,21970,P_ophryomegas_21970,6.315358002,6.161207322,4.070101987,3.009036512,2.52738264,1.989431001,2.649264365,2.810721432,2.9445547,2.081281148,2.138059566,2.002665966,1.557829289,172,41,25,2,1,10,11,6,-86.689296,15.492444,juvenile
P_ophryomegas,LSU,28347,P_ophryomegas_28347,5.765191103,5.624017506,3.917123737,3.036302946,2.523026734,1.976494137,2.655174759,2.816896283,2.914530772,2.427333976,2.076619529,1.494398754,1.647552283,160,40,25,2,2,9,11,5,-89.473577,15.079206,adult
